"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","basalAreaPerHa.large",7.24401648653625e-09,0.92959,8.16311169292384e-09,0.94353
"2","stemsPerHa.large",3.28733032484146e-207,1,1.24612685930987e-191,1
