"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","basalAreaPerHa.small",1.50433786281694e-210,1,1.58585613736739e-194,1
"2","stemsPerHa.small",1.76517975841534e-07,0.88529,5.24527017899095e-07,0.88596
"3","basalAreaPerHa",0.000250189673524481,0.6564,0.000353821605453951,0.6746
"4","stemsPerHa",1.54491051963867e-06,0.84039,3.62003062332946e-06,0.84359
"5","C_MinM",0.00389207159846464,0.48557,0.00530180674284666,0.49498
"6","P_MinM",0.00493199471453033,0.46769,0.0061654303137811,0.48934
"7","CVAnnMRateRise",0.0299524618497155,0.31353,0.0201773324712295,0.47469
