"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","basalAreaPerHa",3.03528322496175e-05,0.7495,3.34997798048085e-05,0.78114
"2","stemsPerHa",3.92492604611353e-210,1,3.32642399536815e-194,1
"3","C_MinM",0.00371722922507834,0.48898,0.0050307111753216,0.49983
"4","P_MinM",0.00445496313984688,0.47543,0.00604763015698223,0.48413
"5","CVAnnMRateRise",0.0565618640170166,0.25198,0.0646695085112913,0.26914
