"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","richness",0.0297309185992899,0.31423,0.0136965824759668,0.54704,0.0512032486987771,0.0448112838045802
"2","maxheight.CWM",0.0178973314550392,0.36076,0.0222293288738268,0.37116,0.0462347729255178,0.0459406130059087
"3","redun",0.00176123209412521,0.5416,0.0012869126139888,0.62722,0.0109196389835763,0.00863507567347924
"4","FunRao",2.4261611830458e-06,0.82907,5.13466244444255e-06,0.83475,2.50703322248067e-05,5.3058178592573e-05
"5","RaoQ",2.44631981773708e-11,0.97058,2.54029336793836e-13,0.99001,3.79179571749248e-10,3.93745472030445e-12
"6","FRic",0.0252402050361478,0.3295,0.0248391034209569,0.39833,0.0473556418346528,0.0481257628781041
"7","FDiv",0.0355547489057863,0.29726,0.0431754259107093,0.30188,0.0531456134988697,0.0637351525348566
"8","FDis",9.43210052524225e-205,1,1.40105811487073e-189,1,2.9239511628251e-203,4.34328015609928e-188
"9","CVMDFWinter",0.00962512688648449,0.41425,0.0127912411386206,0.41781,0.0415204558861688,0.0448112838045802
"10","CVMDFAutumn",0.0342252016288355,0.3009,0.0405572005431963,0.3145,0.0531456134988697,0.0637351525348566
"11","CVMDFSpring",0.0259692229415838,0.32687,0.0313805021740141,0.33906,0.0473556418346528,0.0553400882589664
"12","MDFMDFSummer",0.00306067946505253,0.50317,0.00449203924982433,0.50328,0.0158135105694381,0.0232088694574257
"13","MDFMDFSpring",0.0133936954471512,0.38623,0.0173463034082246,0.39065,0.0415204558861688,0.0448112838045802
"14","M_MaxM",0.0258047791351474,0.32746,0.0321329544729482,0.33077,0.0473556418346528,0.0553400882589664
"15","M_MinM",0.023974234676895,0.33425,0.012047480985146,0.54043,0.0473556418346528,0.0448112838045802
"16","M_MDFM",0.0208573617820275,0.34698,0.0207524173434058,0.41198,0.0473556418346528,0.0459406130059087
"17","AS20YrARI",0.0148332464538418,0.37735,0.0194231843278159,0.37738,0.041802785460827,0.0459406130059087
"18","CVAnnMRateFall",0.0128750044706104,0.38963,0.0165438641305269,0.39651,0.0415204558861688,0.0448112838045802
"19","CVAnnMRateRise",0.0109891534996652,0.40314,0.0146615817796357,0.40381,0.0415204558861688,0.0448112838045802
"20","CVAnnHSPeak",0.00101430262799105,0.57725,0.00139275414088375,0.59411,0.00786084536693066,0.00863507567347924
"21","CVAnnHSNum",0.0360018672089117,0.29607,0.0431658755987575,0.30476,0.0531456134988697,0.0637351525348566
