"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","richness",0.000374150478925209,0.63521,0.000214051938618584,0.72046,0.00289966621167037,0.00165890252429403
"2","leafratio.CWM",0.0241729278875072,0.33349,0.030557446552687,0.33364,0.0622380288088702,0.0771971606342288
"3","flowering.period.CWM",0.0142914159427833,0.3806,0.0174191219764228,0.39855,0.0443033894226284,0.0539992781269107
"4","maxheight.CWM",0.0104597578079964,0.4073,0.013079710324238,0.42284,0.0376493587873382,0.0450523355612642
"5","FunRao",8.89707567858667e-203,1,2.84840689944126e-187,1,2.75809346036187e-201,8.83006138826791e-186
"6","simpson",0.0282251241341809,0.3191,0.028477731074395,0.38196,0.0622380288088702,0.0771971606342288
"7","nbsp",0.0300276906432729,0.31329,0.0373534648230139,0.31368,0.0622380288088702,0.0771971606342288
"8","RaoQ",2.23038627372429e-06,0.83124,2.65821446626777e-06,0.8543,2.50703322248065e-05,4.12023242271504e-05
"9","FRic",0.00162498654110108,0.54697,0.00134905541422312,0.6187,0.0100749165548267,0.00836414356818337
"10","FDis",2.42616118304579e-06,0.82907,6.06230956550752e-06,0.82923,2.50703322248065e-05,6.26438655102444e-05
"11","CVMDFWinter",0.0301151752300985,0.31302,0.0364261230183544,0.32232,0.0622380288088702,0.0771971606342288
"12","MDFMDFSummer",0.00220688967252236,0.52625,0.00225589498260017,0.57684,0.0114022633080322,0.0116554574101009
"13","MDFMDFSpring",0.0109304590027756,0.40359,0.0104533063243863,0.47272,0.0376493587873382,0.040506562006997
"14","CVAnnMRateRise",0.0263189906930503,0.32562,0.0330846377225638,0.32564,0.0622380288088702,0.0771971606342288
"15","CVAnnHSPeak",0.00729887979188614,0.43689,0.00980049867405147,0.44206,0.0323236105069243,0.040506562006997
"16","CVAnnHSNum",0.0356831344013585,0.29692,0.0435394119187621,0.29981,0.069136072902632,0.0843576105926015
