"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","richness",0.00108266212065665,0.57318,0.000200090982214535,0.75169,0.00839063143508906,0.00155070511216265
"2","flowering.period.CWM",0.0138281414584594,0.38346,0.0173353999232728,0.39516,0.0476302650235825,0.0447831164684548
"3","maxheight.CWM",0.0117823327270777,0.39723,0.0153966918325933,0.40153,0.045656539317426,0.0443392633119424
"4","FunRao",0.00162498654110109,0.54697,0.00203681920659473,0.57276,0.0100749165548267,0.0105235659007394
"5","simpson",0.0210851589356837,0.346,0.0149173060607221,0.48496,0.0583643029981129,0.0443392633119424
"6","nbsp",0.000478274573450279,0.62168,0.000325911862872562,0.69784,0.00494217059231955,0.00202065354980988
"7","RaoQ",0.0318271240294343,0.3078,0.0286814168659028,0.40198,0.0657760563274976,0.0658683646075987
"8","FRic",3.59981185092814e-202,1,7.50515854774386e-187,1,1.11594167378772e-200,2.3265991498006e-185
"9","FDis",0.0252402050361478,0.3295,0.0312456362821533,0.33502,0.0583643029981129,0.0658683646075987
"10","latinv",0.0106545642162393,0.40575,0.00426217161030622,0.60593,0.045656539317426,0.0188753314170704
"11","climate",0.015733286981657,0.37218,0.015733286981657,0.37218,0.0487731896431366,0.0443392633119424
"12","MDFMDFWinter",0.0022065992041499,0.52626,4.40870623304735e-05,0.8371,0.0114007625547745,0.000455566310748226
"13","MDFMDFAutumn",0.0431585559060104,0.27857,0.0417570635807051,0.35636,0.0836197020678952,0.0809043106876161
"14","MDFMDFSummer",0.000252967968849309,0.65583,1.01359929442169e-07,0.93754,0.00392100351716429,1.57107890635362e-06
"15","MDFMDFSpring",0.0228377001534119,0.33871,0.00913603528607862,0.57791,0.0583643029981129,0.0354021367335546
"16","CVAnnHSPeak",0.0263580723217284,0.32549,0.0318717893262574,0.33724,0.0583643029981129,0.0658683646075987
