"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","flowering.period.CWM",0.0311042965322377,0.30997,0.037468683230586,0.31997
"2","SLA.CWM",9.00262439941072e-210,1,9.13344895725198e-194,1
"3","nbsp",0.0517724062543009,0.26074,0.049068943852938,0.34721
"4","CVAnnLSNum",0.0158839576458414,0.37134,0.017321648265404,0.41446
"5","MDFMDFJune",0.0358880827941083,0.29637,0.0237900597784748,0.46859
"6","MDFMDFJanuary",0.046591788442069,0.2711,0.0500958247658946,0.31404
