"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","SLA.CWM",7.06732267406262e-205,1,3.26790018563091e-189,1
"2","nbsp",0.0466052077628498,0.27107,0.0476466380803793,0.33139
"3","CVAnnLSNum",0.0166383995125918,0.36724,0.0182620179758937,0.40875
"4","MDFMDFJune",0.0378841748583121,0.29118,0.0258383903547691,0.4593
"5","MDFMDFJanuary",0.0473069567149299,0.26961,0.050993399053965,0.31155
