"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","clim_pdmt",0.0214208210123526,0.34456,0.0038398040354274,0.60428,0.0402522955594549,0.0170048464426071
"value25","clim_pcld",0.0380628372385611,0.29072,0.082105689591293,0.34073,0.0471979181758158,0.123054235211697
"value24","clim_isot",0.003072754825244,0.50288,0.00104209882572285,0.68159,0.0136079142260806,0.00807626589935206
"value23","richness",0.0297309185992899,0.31423,0.00863712244583693,0.54704,0.0438884988846661,0.0292041736900064
"value22","maxheight.CWM",0.0178973314550392,0.36076,0.0618387534148482,0.37116,0.0396298053647295,0.100894808203173
"value21","redun",0.00176123209412521,0.5416,0.00268379319842792,0.62722,0.0109196389835763,0.0150997813288496
"value20","FunRao",2.4261611830458e-06,0.82907,2.03652338282e-05,0.83475,2.50703322248067e-05,0.000210440749558067
"value19","RaoQ",2.44631981773708e-11,0.97058,9.96659390461604e-13,0.99001,3.79179571749248e-10,1.54482205521549e-11
"value18","FRic",0.0252402050361478,0.3295,0.0474428693779817,0.39833,0.0402522955594549,0.0933472108930942
"value17","FDiv",0.0355547489057863,0.29726,0.115766672577056,0.30188,0.046502411811511,0.143550673995549
"value16","FDis",9.43210052524225e-205,1,6.21075112392927e-189,1,2.9239511628251e-203,1.92533284841807e-187
"value15","CVMDFWinter",0.00962512688648449,0.41425,0.0389409370671076,0.41781,0.0331532148312243,0.0933472108930942
"value14","CVMDFAutumn",0.0342252016288355,0.3009,0.10376740188538,0.3145,0.046502411811511,0.139860411236817
"value13","CVMDFSpring",0.0259692229415838,0.32687,0.0833593206272785,0.33906,0.0402522955594549,0.123054235211697
"value12","MDFMDFSummer",0.00306067946505253,0.50317,0.0150194439407121,0.50328,0.0136079142260806,0.0423275238329158
"value11","MDFMDFSpring",0.0133936954471512,0.38623,0.0511904059736323,0.39065,0.0346003799051407,0.0933472108930942
"value10","M_MaxM",0.0258047791351474,0.32746,0.0898394477521494,0.33077,0.0402522955594549,0.126591949105301
"value9","P_MaxM",0.0061029566930365,0.45114,0.00292253832171283,0.62188,0.0236489571855164,0.0150997813288496
"value8","M_MinM",0.023974234676895,0.33425,0.00942070119032466,0.54043,0.0402522955594549,0.0292041736900064
"value7","M_MDFM",0.0208573617820275,0.34698,0.0413397497762076,0.41198,0.0402522955594549,0.0933472108930942
"value6","AS20YrARI",0.0148332464538418,0.37735,0.0582548507378173,0.37738,0.0353715876976229,0.100327798492908
"value5","CVAnnMRateFall",0.0128750044706104,0.38963,0.0483061513705973,0.39651,0.0346003799051407,0.0933472108930942
"value4","CVAnnMRateRise",0.0109891534996652,0.40314,0.0449052495529532,0.40381,0.034066375848962,0.0933472108930942
"value3","LSPeak",0.0433432281528365,0.27816,0.138399467235591,0.28079,0.0516784643360742,0.165014749396282
"value2","CVAnnHSPeak",0.00101430262799105,0.57725,0.00447175530252064,0.59411,0.00786084536693066,0.0173280517972675
"value1","CVAnnHSNum",0.0360018672089117,0.29607,0.112927141396366,0.30476,0.046502411811511,0.143550673995549
