"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","flowering.period.CWM",0.0131931075704906,0.38753,0.013630230480474,0.44238,0.0817972669370416,0.0788558196496623
"2","maxheight.CWM",2.1042625152009e-208,1,5.68727548544405e-194,1,6.52321379712279e-207,1.76305540048765e-192
"3","seedmass.CWM",0.0460864123904572,0.27217,0.046943492910178,0.3337,0.158742087122686,0.16169425335728
"4","FunRao",0.0104597578079964,0.4073,0.00641126538889374,0.54956,0.0817972669370416,0.066249742351902
"5","RaoQ",0.0326737820894965,0.30531,0.0217959202441161,0.47211,0.14038264211898,0.096524789652514
"6","FRic",0.0117823327270777,0.39723,0.0104315324572636,0.48142,0.0817972669370416,0.0788558196496623
"7","FDis",0.0178973314550391,0.36076,0.0152624167063863,0.45829,0.0924695458510354,0.0788558196496623
"8","CVAnnHSPeak",0.0362277786113497,0.29547,0.0265452500545602,0.44494,0.14038264211898,0.102862843961421
"9","CVAnnHSNum",0.000361152140601035,0.63712,0.000474951930790081,0.66065,0.00559785817931605,0.00736175492724625
