"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","basalAreaPerHa",8.13323329636629e-206,1,4.14265572520325e-190,1,2.92796398669186e-204,1.49135606107317e-188
"2","basalAreaPerHa.small",0.00119830989635834,0.56676,0.000342082009714846,0.72131,0.0107847890672251,0.00410498411657816
"3","stemsPerHa",3.03528322496175e-05,0.7495,6.28393597827549e-05,0.74958,0.000546350980493114,0.00113110847608959
"4","stemsPerHa.small",0.000517856877803533,0.61719,0.00049247208002652,0.6683,0.0062142825336424,0.00443224872023868
"5","leafratio.CWM",0.0231019478370408,0.33766,0.0286233424075341,0.34455,0.118810017447639,0.147205760953033
"6","seedmass.CWM",0.0264084013085985,0.32531,0.0328182692344528,0.32876,0.118837805888693,0.147682211555038
"7","C_MaxM",0.0131945513973202,0.38752,0.0165725267558825,0.39938,0.0950007700607051,0.119322192642354
"8","P_MaxM",0.0217708572833607,0.34308,0.0276340626778969,0.34418,0.118810017447639,0.147205760953033
