"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","CWM3",5.57082655453717e-200,1,1.06178143940571e-184,1,1.72695623190652e-198,3.2915224621577e-183
"2","WD.CWM",0.000152915080106408,0.68072,0.000230129622343378,0.69532,0.00118509187082466,0.00178350457316118
"3","CVMDFWinter",0.0228905908419178,0.3385,0.0259932435097628,0.36981,0.0308525354825848,0.0350343716870716
"4","CVMDFAutumn",4.47086518484912e-05,0.73447,8.65004502895214e-05,0.7368,0.000692984103651613,0.00134075697948758
"5","CVMDFSummer",0.00355976249495055,0.49217,0.000801468172319142,0.70093,0.00735684248956447,0.00410705078695356
"6","CVMDFSpring",0.00948688943592319,0.41546,0.00769302990253689,0.51184,0.0143429687683516,0.0113563774751735
"7","MDFMDFAutumn",0.012559363635837,0.39177,0.0116642855197991,0.46765,0.0176972851232249,0.0164360386869896
"8","MDFMDFSummer",0.0483207024688454,0.26753,0.0465132803999227,0.34807,0.0624142406889253,0.0600796538499001
"9","MDFMDFSpring",0.00311979913723176,0.50179,0.00201301398036968,0.60935,0.00731327684614862,0.00445738809939
"10","M_MaxM",0.00010972657744558,0.69618,0.000157217351140877,0.71469,0.00113384130027099,0.0016245792951224
"11","M_MinM",0.00483837981553468,0.46915,0.00621037034280575,0.48652,0.00833276523786529,0.00962607403134892
"12","C_MinM",0.00038079624168061,0.63425,0.000511659900682084,0.65589,0.00236093669841978,0.00317229138422892
"13","M_MDFM",0.000975284719457202,0.57968,0.00151602073324914,0.58287,0.00427336288629448,0.00434015917093235
"14","C_MDFM",0.00118130892916985,0.56767,0.00165794288263713,0.58135,0.00427336288629448,0.00434015917093235
"15","AS20YrARI",0.000660375432525027,0.60318,0.000927398564795964,0.61934,0.00341193973471264,0.00410705078695356
"16","CVAnnBFI",0.00269280397746376,0.51232,0.00182006674910066,0.61225,0.00695641027511471,0.00434015917093235
"17","BFI",0.00124065374118227,0.56455,0.00149982423916855,0.59495,0.00427336288629448,0.00434015917093235
"18","CVAnnMRateFall",0.00407764865244055,0.48209,0.0018127436408305,0.63554,0.00790044426410357,0.00434015917093235
"19","CVAnnMRateRise",0.00971620464952847,0.41347,0.00364126674128172,0.61731,0.0143429687683516,0.00627107049887407
"20","MRateFall",0.00445715731037421,0.4754,0.0030112830236665,0.58429,0.00812775744832944,0.00573856636731411
"21","MRateRise",0.00172369279040291,0.54305,0.0012516838690552,0.629,0.00534344765024903,0.00434015917093235
"22","LSPeak",0.00195657058662952,0.5345,0.00294153782292534,0.53582,0.00551397165322865,0.00573856636731411
"23","CVAnnHSPeak",0.00935970838098646,0.41658,0.00607155256281211,0.54741,0.0143429687683516,0.00962607403134892
"24","HSPeak",0.00330277018858325,0.49765,0.00314695574981741,0.55911,0.00731327684614862,0.00573856636731411
