"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","richness",0.000661289019885616,0.60309,0.00101287499968754,0.6105,0.0039677341193137,0.00565046729626991
"2","leafratio.CWM",0.0390966276393504,0.28814,0.0393795340349961,0.35277,0.0761113109009154,0.0787590680699922
"3","flowering.period.CWM",1.57378465858432e-05,0.77313,1.80240503489506e-05,0.80159,0.000141640619272589,0.000162216453140555
"4","redun",0.00109854840289248,0.57226,0.00114196661206506,0.61851,0.00494346781301615,0.00565046729626991
"5","FunRao",2.50506247050586e-206,1,2.26297827122608e-192,1,9.01822489382111e-205,8.14672177641387e-191
"6","simpson",0.0157106428090929,0.37231,0.0202682483087771,0.37507,0.0435063954713341,0.0521183527939982
"7","nbsp",0.0358968629025216,0.29635,0.0369511257520393,0.3541,0.0760168861465163,0.0787590680699922
"8","FGR",0.00634541962581745,0.44806,0.00651576647142023,0.50184,0.0228435106529428,0.0234567592971128
"9","RaoQ",6.43294110553605e-08,0.90167,2.09808616282089e-07,0.90195,1.15792939899649e-06,3.7765550930776e-06
"10","FRic",0.000369184749648896,0.63593,0.00011177240015227,0.75874,0.00265813019747205,0.000804761281096343
"11","FDis",4.39506075903127e-07,0.86818,8.85963087181565e-07,0.87662,5.27407291083753e-06,1.06315570461788e-05
"12","CVMDFWinter",0.0403811830742396,0.28502,0.0488271741191968,0.28821,0.0761113109009154,0.0882282275168113
"13","MDFMDFWinter",0.0125526776534815,0.39181,0.0145527844680579,0.42219,0.0376580329604444,0.0436583534041736
"14","MDFMDFAutumn",0.00718802141124981,0.43812,0.00986999815317817,0.4391,0.0235244337095448,0.032301812137674
"15","MDFMDFSummer",0.000909901960416859,0.58396,0.00141261682406748,0.58781,0.00467949579642956,0.00565046729626991
"16","MDFMDFSpring",0.0015216209730563,0.55131,0.00126427325199285,0.62234,0.00608648389222518,0.00565046729626991
"17","M_MaxM",0.0340015868403593,0.30153,0.0387394848195845,0.32798,0.0760168861465163,0.0787590680699922
"18","M_MinM",0.0269948463485523,0.32326,0.0176060681848288,0.48701,0.0647876312365255,0.048755265742603
"19","M_MDFM",0.0422840616116197,0.28056,0.0500589236683501,0.29037,0.0761113109009154,0.0882282275168113
"20","LSPeak",0.0464412128764926,0.27142,0.0514664660514732,0.30362,0.079613507788273,0.0882282275168113
"21","CVAnnHSPeak",0.018182521696182,0.35935,0.0225151066209862,0.3703,0.0467550557901823,0.0540362558903668
