"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","leafWidth.CWM",1.02295297126287e-209,1,8.10127857911489e-194,1,3.17115421091491e-208,2.51139635952562e-192
"2","seedmass.CWM",0.0380975422119197,0.29064,0.0418430119313077,0.32781,0.393674602856504,0.432377789956846
"3","C_MaxM",0.0214963431544283,0.34424,0.0261223756629719,0.35777,0.333193318893638,0.404896822776064
