"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","flowering.period.CWM",0.013479192764383,0.38568,0.0132572222028835,0.45075,0.0808751565862983,0.0817357140654702
"2","maxheight.CWM",5.59374730710101e-206,1,1.88001088610585e-190,1,2.01374903055636e-204,6.76803918998107e-189
"3","FunRao",0.00911958363995932,0.41873,0.00605113726338909,0.54557,0.0808751565862983,0.0726136471606691
"4","RaoQ",0.027856300231636,0.32033,0.0173312585197979,0.49478,0.139977072411031,0.0891321866732463
"5","FRic",0.0106237827834208,0.40599,0.0136226190109117,0.41594,0.0808751565862983,0.0817357140654702
"6","FDis",0.0130887467675716,0.38822,0.0108256065348879,0.48645,0.0808751565862983,0.0817357140654702
"7","P_MaxM",0.0454298012757282,0.27357,0.0301762822433675,0.45642,0.181719205102913,0.12070512897347
"8","CVAnnHSPeak",0.0311060160913402,0.30997,0.0212890218106133,0.46921,0.139977072411031,0.0958005981477597
"9","CVAnnHSNum",0.000387888357454706,0.63325,0.000484086134097961,0.66112,0.00698199043418471,0.00871355041376331
