"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"1","richness",0.0317152580433863,0.30813,0.015974526443314,0.52916,0.0570874644780953,0.0371941140718302
"2","maxheight.CWM",0.0130887467675716,0.38822,0.0165307173652578,0.3989,0.0336567774023269,0.0371941140718302
"3","redun",0.00150579765650833,0.552,0.0011633160801906,0.63019,0.01084174312686,0.00908406763125547
"4","FunRao",1.79667300207633e-06,0.83669,4.0934144241989e-06,0.84049,2.1560076024916e-05,4.91209730903868e-05
"5","RaoQ",2.33758953705617e-11,0.97078,6.17420067243665e-14,0.99212,4.2076611667011e-10,1.1113561210386e-12
"6","FRic",0.00901189355129723,0.41971,0.010577731164577,0.44935,0.03244281678467,0.0371941140718302
"7","FDiv",0.0380502591882641,0.29076,0.0461526077992409,0.29423,0.059556927425109,0.0692289116988614
"8","FDis",1.61381709090935e-202,1,1.51036917911944e-187,1,5.80974152727364e-201,5.43732904482998e-186
"9","CVMDFWinter",0.00681088731157271,0.44244,0.00934724326127843,0.44426,0.0283806757433255,0.0371941140718302
"10","CVMDFAutumn",0.0297009072196252,0.31432,0.0359884247749648,0.32332,0.0562754031529741,0.0647791645949366
"11","CVMDFSpring",0.0210768848595506,0.34603,0.0253670719943115,0.36247,0.046726856261454,0.050734143988623
"12","MDFMDFSummer",0.00419304160437087,0.48,0.00594002785336546,0.4822,0.0241233591906604,0.030548714674451
"13","MDFMDFSpring",0.0123011599584803,0.39355,0.0162202702548343,0.39509,0.0336567774023269,0.0371941140718302
"14","M_MaxM",0.0220654599012422,0.34186,0.0280473185260156,0.34228,0.046726856261454,0.0531422877335033
"15","P_MaxM",0.00469065317596174,0.47152,0.00171258403645147,0.64912,0.0241233591906604,0.0102755042187088
"16","M_MinM",0.0250613182862977,0.33016,0.0144161270701114,0.51484,0.0501226365725955,0.0371941140718302
"17","M_MDFM",0.0180171023246103,0.36016,0.0195364858629105,0.40435,0.0432410455790647,0.0413713818273399
"18","P_MDFM",0.0466608204556749,0.27096,0.0439432535500536,0.35812,0.0699912306835124,0.0692289116988614
"19","AS20YrARI",0.0108545305182265,0.40418,0.0145152753305354,0.40453,0.0325635915546795,0.0371941140718302
"20","CVAnnMRateFall",0.010696795245196,0.40542,0.0140962615793162,0.40927,0.0325635915546795,0.0371941140718302
"21","CVAnnMRateRise",0.00709516893583137,0.43917,0.00979315338846065,0.43931,0.0283806757433255,0.0371941140718302
"22","LSPeak",0.0369717984646159,0.29352,0.0452165330296576,0.29477,0.059556927425109,0.0692289116988614
"23","CVAnnHSPeak",0.000966857460748904,0.58022,0.00126167605989659,0.60276,0.00870171714674014,0.00908406763125547
"24","CVAnnHSNum",0.0334451948169696,0.3031,0.0403635956591275,0.31108,0.0573346196862336,0.0691947354156471
"25","HSPeak",0.0498177836847748,0.26453,0.0514138142655649,0.32165,0.0717376085060757,0.0740358925424134
