"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","flowering.period.CWM",0.0202883398024295,0.34949,0.0206635487361933,0.40876
"2","FEve",1.42431430393928e-207,1,8.36030405515962e-194,1
