"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","seedmass.CWM",3.76477854817393e-200,1,6.40772871962167e-185,1
"2","AS20YrARI",0.0448695881372277,0.27478,0.0415652084435396,0.36653
"3","MRateFall",0.0178423899480469,0.36103,0.0225376035151572,0.36708
"4","MRateRise",0.0158021691974528,0.3718,0.0202257011035609,0.37646
"5","CVAnnLSMeanDur",0.0280831868100624,0.31958,0.0251209676995016,0.41365
"6","CVAnnLSPeak",0.0383786114267358,0.31067,0.0429574329945525,0.34698
"7","CVAnnHSMeanDur",0.0473214519164169,0.26958,0.0541973752525049,0.28943
