"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","leafratio.CWM",0,1,0,1
"2","FRic",0.0458239797717565,0.27273,0.0448860458123754,0.34711
"3","MDFMDFJuly",0.00328307486339688,0.49809,0.00368621345353858,0.53727
"4","MDFMDFMarch",0.0394092858019013,0.28738,0.0394757114540195,0.35374
"5","CVAnnZer",0.0233069985369485,0.33685,0.0295354445067091,0.33703
