"","metric","pval.linear","r2.linear","pval.quad","r2.quad"
"1","flowering.period.CWM",0.0279659338845062,0.31997,0.0340007777474064,0.32903
"2","SLA.CWM",1.67730206123313e-213,1,3.18822974940644e-197,1
"3","CVAnnLSNum",0.0158981557739518,0.37126,0.0173169877712948,0.41465
"4","MDFMDFJune",0.0361431101315033,0.29569,0.0239873512602941,0.46796
"5","MDFMDFJanuary",0.0461930345602723,0.27194,0.0496814051632228,0.31483
